"order_id","order_status_id","user_id","status"
39534,1,35445,ORDER_CREATE
39534,2,35445,ORDER_CONFIRMED
39534,6,35177,ADMIN_CANCELED
39450,6,0,ADMIN_CANCELED
39533,6,35062,ADMIN_CANCELED
39535,1,35445,ORDER_CREATE
39535,2,35445,ORDER_CONFIRMED
39535,10,35355,ORDER_ACCEPTED
39459,6,0,ADMIN_CANCELED
39536,1,35445,ORDER_CREATE
39536,2,35445,ORDER_CONFIRMED
39537,1,35283,ORDER_CREATE
39537,2,35283,ORDER_CONFIRMED
39536,10,35355,ORDER_ACCEPTED
39537,10,35357,ORDER_ACCEPTED
39538,1,35444,ORDER_CREATE
39538,2,35444,ORDER_CONFIRMED
39539,1,35283,ORDER_CREATE
39539,2,35283,ORDER_CONFIRMED
39538,10,35119,ORDER_ACCEPTED
39538,5,35444,BORROWER_CANCELED
39540,1,35444,ORDER_CREATE
39540,2,35444,ORDER_CONFIRMED
39540,10,35119,ORDER_ACCEPTED
39540,5,35444,BORROWER_CANCELED
39541,1,35445,ORDER_CREATE
39541,2,35445,ORDER_CONFIRMED
39541,10,35355,ORDER_ACCEPTED
39541,6,35177,ADMIN_CANCELED
39542,1,35283,ORDER_CREATE
39542,2,35283,ORDER_CONFIRMED
39544,1,35283,ORDER_CREATE
39544,2,35283,ORDER_CONFIRMED
39545,1,35444,ORDER_CREATE
39545,2,35444,ORDER_CONFIRMED
39545,10,35119,ORDER_ACCEPTED
39546,1,35445,ORDER_CREATE
39546,2,35445,ORDER_CONFIRMED
39546,10,35355,ORDER_ACCEPTED
39546,5,35445,BORROWER_CANCELED
39547,1,35445,ORDER_CREATE
39547,2,35445,ORDER_CONFIRMED
39547,10,35355,ORDER_ACCEPTED
39547,5,35445,BORROWER_CANCELED
39548,1,35283,ORDER_CREATE
39548,2,35283,ORDER_CONFIRMED
39549,1,35283,ORDER_CREATE
39549,2,35283,ORDER_CONFIRMED
39549,10,35357,ORDER_ACCEPTED
39550,1,35445,ORDER_CREATE
39550,2,35445,ORDER_CONFIRMED
39550,10,35355,ORDER_ACCEPTED
39551,1,35283,ORDER_CREATE
39551,2,35283,ORDER_CONFIRMED
39550,6,35177,ADMIN_CANCELED
39551,10,35357,ORDER_ACCEPTED
39552,1,35445,ORDER_CREATE
39552,2,35445,ORDER_CONFIRMED
39554,1,35283,ORDER_CREATE
39554,2,35283,ORDER_CONFIRMED
39554,10,35357,ORDER_ACCEPTED
39555,1,35444,ORDER_CREATE
39555,2,35444,ORDER_CONFIRMED
39555,10,35119,ORDER_ACCEPTED
39466,6,0,ADMIN_CANCELED
39471,6,0,ADMIN_CANCELED
39558,1,35368,ORDER_CREATE
39558,2,35368,ORDER_CONFIRMED
39559,1,35368,ORDER_CREATE
39559,2,35368,ORDER_CONFIRMED
39560,1,35368,ORDER_CREATE
39560,2,35368,ORDER_CONFIRMED
39560,10,35357,ORDER_ACCEPTED
39561,1,35368,ORDER_CREATE
39561,2,35368,ORDER_CONFIRMED
39497,6,0,ADMIN_CANCELED
39562,1,35444,ORDER_CREATE
39562,2,35444,ORDER_CONFIRMED
39562,10,35062,ORDER_ACCEPTED
39563,1,35444,ORDER_CREATE
39563,2,35444,ORDER_CONFIRMED
39564,1,35444,ORDER_CREATE
39564,2,35444,ORDER_CONFIRMED
39563,5,35062,BORROWER_CANCELED
39564,5,35444,BORROWER_CANCELED
39565,1,35444,ORDER_CREATE
39565,2,35444,ORDER_CONFIRMED
39565,10,35119,ORDER_ACCEPTED
39567,1,35444,ORDER_CREATE
39567,2,35444,ORDER_CONFIRMED
39567,10,35119,ORDER_ACCEPTED
39568,1,35444,ORDER_CREATE
39568,2,35444,ORDER_CONFIRMED
39568,10,35062,ORDER_ACCEPTED
39569,1,35444,ORDER_CREATE
39569,2,35444,ORDER_CONFIRMED
39569,10,35062,ORDER_ACCEPTED
39570,1,35368,ORDER_CREATE
39570,2,35368,ORDER_CONFIRMED
39571,1,35444,ORDER_CREATE
39571,2,35444,ORDER_CONFIRMED
39572,1,35444,ORDER_CREATE
39572,2,35444,ORDER_CONFIRMED
39573,1,35444,ORDER_CREATE
39573,2,35444,ORDER_CONFIRMED
39542,6,0,ADMIN_CANCELED
39448,6,0,ADMIN_CANCELED
39572,6,0,ADMIN_CANCELED
39559,6,0,ADMIN_CANCELED
39473,6,0,ADMIN_CANCELED
39571,6,0,ADMIN_CANCELED
39573,6,0,ADMIN_CANCELED
39503,6,0,ADMIN_CANCELED
39544,6,0,ADMIN_CANCELED
39539,6,0,ADMIN_CANCELED
39548,6,0,ADMIN_CANCELED
39558,6,0,ADMIN_CANCELED
39570,6,0,ADMIN_CANCELED
39528,6,0,ADMIN_CANCELED
39576,1,35348,ORDER_CREATE
39576,2,35348,ORDER_CONFIRMED
39526,6,0,ADMIN_CANCELED
39577,1,35348,ORDER_CREATE
39577,2,35348,ORDER_CONFIRMED
39578,1,35117,ORDER_CREATE
39578,2,35117,ORDER_CONFIRMED
39579,1,35446,ORDER_CREATE
39579,2,35446,ORDER_CONFIRMED
39581,1,35446,ORDER_CREATE
39581,2,35446,ORDER_CONFIRMED
39584,1,35446,ORDER_CREATE
39584,2,35446,ORDER_CONFIRMED
39592,1,35446,ORDER_CREATE
39592,2,35446,ORDER_CONFIRMED
39596,1,35117,ORDER_CREATE
39596,2,35117,ORDER_CONFIRMED
39596,5,35117,BORROWER_CANCELED
39599,1,35117,ORDER_CREATE
39599,2,35117,ORDER_CONFIRMED
39578,5,35117,BORROWER_CANCELED
39601,1,35446,ORDER_CREATE
39601,2,35446,ORDER_CONFIRMED
39599,10,0,ORDER_ACCEPTED
39599,5,35117,BORROWER_CANCELED
39602,1,35117,ORDER_CREATE
39602,2,35117,ORDER_CONFIRMED
39602,10,0,ORDER_ACCEPTED
39602,5,35117,BORROWER_CANCELED
39603,1,35117,ORDER_CREATE
39603,2,35117,ORDER_CONFIRMED
39603,6,35062,ADMIN_CANCELED
39611,1,35117,ORDER_CREATE
39611,2,35117,ORDER_CONFIRMED
39611,10,35119,ORDER_ACCEPTED
39611,6,35062,ADMIN_CANCELED
39612,1,35117,ORDER_CREATE
39612,2,35117,ORDER_CONFIRMED
39612,10,0,ORDER_ACCEPTED
39613,1,35446,ORDER_CREATE
39613,2,35446,ORDER_CONFIRMED
39613,10,35357,ORDER_ACCEPTED
39552,6,0,ADMIN_CANCELED
39614,1,35446,ORDER_CREATE
39614,2,35446,ORDER_CONFIRMED
39614,10,35357,ORDER_ACCEPTED
39615,1,35446,ORDER_CREATE
39615,2,35446,ORDER_CONFIRMED
39615,10,35357,ORDER_ACCEPTED
39615,5,35446,BORROWER_CANCELED
39616,1,35446,ORDER_CREATE
39616,2,35446,ORDER_CONFIRMED
39616,10,35357,ORDER_ACCEPTED
39617,1,35117,ORDER_CREATE
39617,2,35117,ORDER_CONFIRMED
39617,10,35095,ORDER_ACCEPTED
39618,1,35448,ORDER_CREATE
39618,2,35448,ORDER_CONFIRMED
39623,1,35117,ORDER_CREATE
39623,2,35117,ORDER_CONFIRMED
39624,1,35062,ORDER_CREATE
39624,2,35062,ORDER_CONFIRMED
39627,1,35062,ORDER_CREATE
39627,2,35062,ORDER_CONFIRMED
39627,10,35095,ORDER_ACCEPTED
39624,10,35095,ORDER_ACCEPTED
39630,1,35446,ORDER_CREATE
39630,2,35446,ORDER_CONFIRMED
39623,10,35095,ORDER_ACCEPTED
39635,1,35117,ORDER_CREATE
39635,2,35117,ORDER_CONFIRMED
39638,1,35117,ORDER_CREATE
39638,2,35117,ORDER_CONFIRMED
39644,1,35117,ORDER_CREATE
39644,2,35117,ORDER_CONFIRMED
39647,1,35117,ORDER_CREATE
39647,2,35117,ORDER_CONFIRMED
39648,1,35117,ORDER_CREATE
39648,2,35117,ORDER_CONFIRMED
39648,10,35095,ORDER_ACCEPTED
39648,7,35095,ORDER_DELIVERED
39648,9,35095,ORDER_COMPLETE
39651,1,35452,ORDER_CREATE
39651,2,35452,ORDER_CONFIRMED
39651,10,35451,ORDER_ACCEPTED
39652,1,35348,ORDER_CREATE
39652,2,35348,ORDER_CONFIRMED
39651,7,35451,ORDER_DELIVERED
39651,9,35451,ORDER_COMPLETE
39653,1,35446,ORDER_CREATE
39653,2,35446,ORDER_CONFIRMED
39653,10,35453,ORDER_ACCEPTED
39654,1,35452,ORDER_CREATE
39655,1,35446,ORDER_CREATE
39654,2,35452,ORDER_CONFIRMED
39655,2,35446,ORDER_CONFIRMED
39654,10,35455,ORDER_ACCEPTED
39654,7,35455,ORDER_DELIVERED
39647,10,35360,ORDER_ACCEPTED
39656,1,35452,ORDER_CREATE
39656,2,35452,ORDER_CONFIRMED
39656,10,35457,ORDER_ACCEPTED
39644,10,35360,ORDER_ACCEPTED
39657,1,35452,ORDER_CREATE
39657,2,35452,ORDER_CONFIRMED
39657,10,35457,ORDER_ACCEPTED
39647,7,35360,ORDER_DELIVERED
39658,1,35452,ORDER_CREATE
39658,2,35452,ORDER_CONFIRMED
39658,10,35355,ORDER_ACCEPTED
39658,5,35452,BORROWER_CANCELED
39527,6,0,ADMIN_CANCELED
39524,6,0,ADMIN_CANCELED
39659,1,35452,ORDER_CREATE
39659,2,35452,ORDER_CONFIRMED
39659,10,35355,ORDER_ACCEPTED
39659,6,35177,ADMIN_CANCELED
39660,1,35459,ORDER_CREATE
39660,2,35459,ORDER_CONFIRMED
39661,1,35460,ORDER_CREATE
39661,2,35460,ORDER_CONFIRMED
39660,10,35354,ORDER_ACCEPTED
39661,10,35355,ORDER_ACCEPTED
39661,7,35355,ORDER_DELIVERED
39661,6,35177,ADMIN_CANCELED
39662,1,35460,ORDER_CREATE
39662,2,35460,ORDER_CONFIRMED
39662,10,35355,ORDER_ACCEPTED
39660,7,35354,ORDER_DELIVERED
39660,9,35354,ORDER_COMPLETE
39663,1,35460,ORDER_CREATE
39663,2,35460,ORDER_CONFIRMED
39663,10,35355,ORDER_ACCEPTED
39664,1,35459,ORDER_CREATE
39664,2,35459,ORDER_CONFIRMED
39664,10,35456,ORDER_ACCEPTED
39665,1,35446,ORDER_CREATE
39665,2,35446,ORDER_CONFIRMED
39666,1,35460,ORDER_CREATE
39666,2,35460,ORDER_CONFIRMED
39666,10,35355,ORDER_ACCEPTED
39667,1,35459,ORDER_CREATE
39667,2,35459,ORDER_CONFIRMED
39666,7,35355,ORDER_DELIVERED
39666,6,35177,ADMIN_CANCELED
39668,1,35446,ORDER_CREATE
39668,2,35446,ORDER_CONFIRMED
39669,1,35461,ORDER_CREATE
39669,2,35461,ORDER_CONFIRMED
39668,10,35454,ORDER_ACCEPTED
39672,1,35460,ORDER_CREATE
39672,2,35460,ORDER_CONFIRMED
39601,10,35355,ORDER_ACCEPTED
39673,1,35459,ORDER_CREATE
39673,2,35459,ORDER_CONFIRMED
39672,10,35355,ORDER_ACCEPTED
39673,10,35458,ORDER_ACCEPTED
39673,7,35458,ORDER_DELIVERED
39673,9,35458,ORDER_COMPLETE
39674,1,35460,ORDER_CREATE
39674,2,35460,ORDER_CONFIRMED
39675,1,35460,ORDER_CREATE
39675,2,35460,ORDER_CONFIRMED
39676,1,35460,ORDER_CREATE
39676,2,35460,ORDER_CONFIRMED
39677,1,35459,ORDER_CREATE
39677,2,35459,ORDER_CONFIRMED
39678,1,35460,ORDER_CREATE
39678,2,35460,ORDER_CONFIRMED
39674,10,35355,ORDER_ACCEPTED
39675,10,35355,ORDER_ACCEPTED
39679,1,35459,ORDER_CREATE
39679,2,35459,ORDER_CONFIRMED
39679,10,35130,ORDER_ACCEPTED
39681,1,35460,ORDER_CREATE
39681,2,35460,ORDER_CONFIRMED
39682,1,35459,ORDER_CREATE
39682,2,35459,ORDER_CONFIRMED
39681,10,35355,ORDER_ACCEPTED
39683,1,35459,ORDER_CREATE
39683,2,35459,ORDER_CONFIRMED
39684,1,35459,ORDER_CREATE
39684,2,35459,ORDER_CONFIRMED
39685,1,35459,ORDER_CREATE
39685,2,35459,ORDER_CONFIRMED
39686,1,35459,ORDER_CREATE
39686,2,35459,ORDER_CONFIRMED
39687,1,35459,ORDER_CREATE
39687,2,35459,ORDER_CONFIRMED
39688,1,35459,ORDER_CREATE
39688,2,35459,ORDER_CONFIRMED
39677,10,35360,ORDER_ACCEPTED
39682,10,35354,ORDER_ACCEPTED
39683,10,35456,ORDER_ACCEPTED
39684,10,35458,ORDER_ACCEPTED
39689,1,35446,ORDER_CREATE
39689,2,35446,ORDER_CONFIRMED
39689,10,35130,ORDER_ACCEPTED
39690,1,35446,ORDER_CREATE
39690,2,35446,ORDER_CONFIRMED
39690,10,35130,ORDER_ACCEPTED
39691,1,35459,ORDER_CREATE
39691,2,35459,ORDER_CONFIRMED
39692,1,35446,ORDER_CREATE
39692,2,35446,ORDER_CONFIRMED
39692,10,35130,ORDER_ACCEPTED
39561,6,0,ADMIN_CANCELED
39579,6,0,ADMIN_CANCELED
39630,6,0,ADMIN_CANCELED
39592,6,0,ADMIN_CANCELED
39665,6,0,ADMIN_CANCELED
39691,10,35360,ORDER_ACCEPTED
39655,10,35130,ORDER_ACCEPTED
39678,10,35355,ORDER_ACCEPTED
39693,1,35460,ORDER_CREATE
39693,2,35460,ORDER_CONFIRMED
39693,10,35355,ORDER_ACCEPTED
39688,10,35360,ORDER_ACCEPTED
39581,10,35454,ORDER_ACCEPTED
39694,1,35460,ORDER_CREATE
39694,2,35460,ORDER_CONFIRMED
39682,7,35354,ORDER_DELIVERED
39682,9,35354,ORDER_COMPLETE
39687,10,35354,ORDER_ACCEPTED
39687,7,35354,ORDER_DELIVERED
39687,9,35354,ORDER_COMPLETE
39686,10,35456,ORDER_ACCEPTED
39694,10,35355,ORDER_ACCEPTED
39685,10,35458,ORDER_ACCEPTED
39695,1,35460,ORDER_CREATE
39695,2,35460,ORDER_CONFIRMED
39696,1,35446,ORDER_CREATE
39696,2,35446,ORDER_CONFIRMED
39695,10,35355,ORDER_ACCEPTED
39696,10,0,ORDER_ACCEPTED
39697,1,35446,ORDER_CREATE
39697,2,35446,ORDER_CONFIRMED
39697,10,0,ORDER_ACCEPTED
39698,1,35460,ORDER_CREATE
39698,2,35460,ORDER_CONFIRMED
39698,5,35460,BORROWER_CANCELED
39699,1,35460,ORDER_CREATE
39699,2,35460,ORDER_CONFIRMED
39700,1,35446,ORDER_CREATE
39700,2,35446,ORDER_CONFIRMED
39699,10,35355,ORDER_ACCEPTED
39700,10,35454,ORDER_ACCEPTED
39576,6,0,ADMIN_CANCELED
39701,1,35460,ORDER_CREATE
39701,2,35460,ORDER_CONFIRMED
39701,10,35457,ORDER_ACCEPTED
39702,1,35460,ORDER_CREATE
39702,2,35460,ORDER_CONFIRMED
39703,1,35460,ORDER_CREATE
39703,2,35460,ORDER_CONFIRMED
39704,1,35446,ORDER_CREATE
39704,2,35446,ORDER_CONFIRMED
39705,1,35459,ORDER_CREATE
39705,2,35459,ORDER_CONFIRMED
39705,10,35360,ORDER_ACCEPTED
39705,6,35062,ADMIN_CANCELED
39688,5,35459,BORROWER_CANCELED
39685,5,35459,BORROWER_CANCELED
39706,1,35446,ORDER_CREATE
39706,2,35446,ORDER_CONFIRMED
39706,10,35454,ORDER_ACCEPTED
39707,1,35446,ORDER_CREATE
39707,2,35446,ORDER_CONFIRMED
39707,10,35454,ORDER_ACCEPTED
39708,1,35446,ORDER_CREATE
39708,2,35446,ORDER_CONFIRMED
39708,10,35454,ORDER_ACCEPTED
39709,1,35446,ORDER_CREATE
39709,2,35446,ORDER_CONFIRMED
39709,10,35454,ORDER_ACCEPTED
39710,1,35446,ORDER_CREATE
39710,2,35446,ORDER_CONFIRMED
39710,10,35454,ORDER_ACCEPTED
39711,1,35446,ORDER_CREATE
39711,2,35446,ORDER_CONFIRMED
39711,10,35130,ORDER_ACCEPTED
39712,1,35446,ORDER_CREATE
39712,2,35446,ORDER_CONFIRMED
39712,10,35130,ORDER_ACCEPTED
39655,7,35130,ORDER_DELIVERED
39655,9,35130,ORDER_COMPLETE
39713,1,35446,ORDER_CREATE
39713,2,35446,ORDER_CONFIRMED
39714,1,35446,ORDER_CREATE
39714,2,35446,ORDER_CONFIRMED
39714,10,35130,ORDER_ACCEPTED
39715,1,35464,ORDER_CREATE
39715,2,35464,ORDER_CONFIRMED
39716,1,35465,ORDER_CREATE
39716,2,35465,ORDER_CONFIRMED
39717,1,35464,ORDER_CREATE
39717,2,35464,ORDER_CONFIRMED
39718,1,35466,ORDER_CREATE
39718,2,35466,ORDER_CONFIRMED
39719,1,35446,ORDER_CREATE
39719,2,35446,ORDER_CONFIRMED
39719,10,35454,ORDER_ACCEPTED
39716,10,35451,ORDER_ACCEPTED
39717,10,0,ORDER_ACCEPTED
39710,5,35446,BORROWER_CANCELED
39720,1,35464,ORDER_CREATE
39720,2,35464,ORDER_CONFIRMED
39717,7,35463,ORDER_DELIVERED
39717,9,35463,ORDER_COMPLETE
39720,10,0,ORDER_ACCEPTED
39720,5,35464,BORROWER_CANCELED
39721,1,35446,ORDER_CREATE
39722,1,35464,ORDER_CREATE
39721,2,35446,ORDER_CONFIRMED
39722,2,35464,ORDER_CONFIRMED
39722,5,35464,BORROWER_CANCELED
39723,1,35446,ORDER_CREATE
39723,2,35446,ORDER_CONFIRMED
39724,1,35464,ORDER_CREATE
39724,2,35464,ORDER_CONFIRMED
39724,10,0,ORDER_ACCEPTED
39724,5,35464,BORROWER_CANCELED
39725,1,35464,ORDER_CREATE
39725,2,35464,ORDER_CONFIRMED
39725,10,0,ORDER_ACCEPTED
39725,5,35464,BORROWER_CANCELED
39726,1,35464,ORDER_CREATE
39726,2,35464,ORDER_CONFIRMED
39726,10,0,ORDER_ACCEPTED
39669,10,35454,ORDER_ACCEPTED
39726,5,35464,BORROWER_CANCELED
39727,1,35446,ORDER_CREATE
39727,2,35446,ORDER_CONFIRMED
39727,10,35454,ORDER_ACCEPTED
39727,5,35446,BORROWER_CANCELED
39728,1,35465,ORDER_CREATE
39728,2,35465,ORDER_CONFIRMED
39729,1,35464,ORDER_CREATE
39729,2,35464,ORDER_CONFIRMED
39728,10,35451,ORDER_ACCEPTED
39728,5,35465,BORROWER_CANCELED
39729,6,35062,ADMIN_CANCELED
39730,1,35464,ORDER_CREATE
39730,2,35464,ORDER_CONFIRMED
39730,10,0,ORDER_ACCEPTED
39730,6,35062,ADMIN_CANCELED
39731,1,35464,ORDER_CREATE
39731,2,35464,ORDER_CONFIRMED
39732,1,35464,ORDER_CREATE
39732,2,35464,ORDER_CONFIRMED
39732,10,0,ORDER_ACCEPTED
39732,6,35062,ADMIN_CANCELED
39733,1,35464,ORDER_CREATE
39733,2,35464,ORDER_CONFIRMED
39733,5,35464,BORROWER_CANCELED
39577,6,0,ADMIN_CANCELED
39584,6,0,ADMIN_CANCELED
39734,1,35062,ORDER_CREATE
39734,2,35062,ORDER_CONFIRMED
39736,1,35062,ORDER_CREATE
39736,2,35062,ORDER_CONFIRMED
39737,1,35467,ORDER_CREATE
39737,2,35467,ORDER_CONFIRMED
39737,10,35467,ORDER_ACCEPTED
39738,1,35446,ORDER_CREATE
39738,2,35446,ORDER_CONFIRMED
39739,1,35062,ORDER_CREATE
39739,2,35062,ORDER_CONFIRMED
39740,1,35062,ORDER_CREATE
39740,2,35062,ORDER_CONFIRMED
39738,10,35454,ORDER_ACCEPTED
39741,1,35467,ORDER_CREATE
39741,2,35467,ORDER_CONFIRMED
39742,1,35446,ORDER_CREATE
39742,2,35446,ORDER_CONFIRMED
39743,1,35335,ORDER_CREATE
39743,2,35335,ORDER_CONFIRMED
39744,1,35335,ORDER_CREATE
39744,2,35335,ORDER_CONFIRMED
39742,10,35130,ORDER_ACCEPTED
39745,1,35335,ORDER_CREATE
39745,2,35335,ORDER_CONFIRMED
39746,1,35467,ORDER_CREATE
39746,2,35467,ORDER_CONFIRMED
39742,7,35130,ORDER_DELIVERED
39618,6,0,ADMIN_CANCELED
39747,1,35335,ORDER_CREATE
39747,2,35335,ORDER_CONFIRMED
39748,1,35335,ORDER_CREATE
39748,2,35335,ORDER_CONFIRMED
39749,1,35335,ORDER_CREATE
39749,2,35335,ORDER_CONFIRMED
39750,1,35467,ORDER_CREATE
39750,2,35467,ORDER_CONFIRMED
39751,1,35335,ORDER_CREATE
39751,2,35335,ORDER_CONFIRMED
39752,1,35446,ORDER_CREATE
39752,2,35446,ORDER_CONFIRMED
39752,10,35454,ORDER_ACCEPTED
39753,1,35335,ORDER_CREATE
39753,2,35335,ORDER_CONFIRMED
39754,1,35062,ORDER_CREATE
39754,2,35062,ORDER_CONFIRMED
39755,1,35468,ORDER_CREATE
39755,2,35468,ORDER_CONFIRMED
39635,6,0,ADMIN_CANCELED
39755,5,35468,BORROWER_CANCELED
39756,1,35468,ORDER_CREATE
39756,2,35468,ORDER_CONFIRMED
39638,6,0,ADMIN_CANCELED
39756,10,35468,ORDER_ACCEPTED
39756,5,35468,BORROWER_CANCELED
39760,1,35468,ORDER_CREATE
39760,2,35468,ORDER_CONFIRMED
39760,5,35468,BORROWER_CANCELED
39761,1,35468,ORDER_CREATE
39761,2,35468,ORDER_CONFIRMED
39761,10,35468,ORDER_ACCEPTED
39761,5,35468,BORROWER_CANCELED
39752,7,35454,ORDER_DELIVERED
39652,6,0,ADMIN_CANCELED
39656,6,0,ADMIN_CANCELED
39748,6,0,ADMIN_CANCELED
39749,6,0,ADMIN_CANCELED
39747,6,0,ADMIN_CANCELED
39753,6,0,ADMIN_CANCELED
39743,6,0,ADMIN_CANCELED
39667,6,0,ADMIN_CANCELED
39676,6,0,ADMIN_CANCELED
39704,6,0,ADMIN_CANCELED
39736,6,0,ADMIN_CANCELED
39754,6,0,ADMIN_CANCELED
39713,6,0,ADMIN_CANCELED
39734,6,0,ADMIN_CANCELED
39723,6,0,ADMIN_CANCELED
39740,6,0,ADMIN_CANCELED
39721,6,0,ADMIN_CANCELED
39739,6,0,ADMIN_CANCELED
39703,6,0,ADMIN_CANCELED
39715,6,0,ADMIN_CANCELED
39718,6,0,ADMIN_CANCELED
39731,6,0,ADMIN_CANCELED
38392,6,0,ADMIN_CANCELED
39741,6,0,ADMIN_CANCELED
39746,6,0,ADMIN_CANCELED
39750,6,0,ADMIN_CANCELED
39744,6,0,ADMIN_CANCELED
39745,6,0,ADMIN_CANCELED
39751,6,0,ADMIN_CANCELED
39762,1,35446,ORDER_CREATE
39762,2,35446,ORDER_CONFIRMED
39762,10,0,ORDER_ACCEPTED
39763,1,35446,ORDER_CREATE
39763,2,35446,ORDER_CONFIRMED
39764,1,35446,ORDER_CREATE
39764,2,35446,ORDER_CONFIRMED
39764,10,35454,ORDER_ACCEPTED
39763,10,35454,ORDER_ACCEPTED
39765,1,35446,ORDER_CREATE
39765,2,35446,ORDER_CONFIRMED
39765,5,35446,BORROWER_CANCELED
39764,6,35128,ADMIN_CANCELED
39766,1,35446,ORDER_CREATE
39766,2,35446,ORDER_CONFIRMED
39766,10,35454,ORDER_ACCEPTED
39767,1,35470,ORDER_CREATE
39767,2,35470,ORDER_CONFIRMED
39768,1,35470,ORDER_CREATE
39768,2,35470,ORDER_CONFIRMED
39768,10,35062,ORDER_ACCEPTED
39768,5,35470,BORROWER_CANCELED
39769,1,35446,ORDER_CREATE
39769,2,35446,ORDER_CONFIRMED
39769,10,35454,ORDER_ACCEPTED
39769,5,35446,BORROWER_CANCELED
39770,1,35470,ORDER_CREATE
39770,2,35470,ORDER_CONFIRMED
39771,1,35446,ORDER_CREATE
39771,2,35446,ORDER_CONFIRMED
39771,10,35454,ORDER_ACCEPTED
39771,5,35446,BORROWER_CANCELED
39770,10,35468,ORDER_ACCEPTED
39770,7,35353,ORDER_DELIVERED
39770,9,35353,ORDER_COMPLETE
39772,1,35470,ORDER_CREATE
39772,2,35470,ORDER_CONFIRMED
39773,1,35470,ORDER_CREATE
39773,2,35470,ORDER_CONFIRMED
39772,5,35470,BORROWER_CANCELED
39774,1,35446,ORDER_CREATE
39774,2,35446,ORDER_CONFIRMED
39773,10,35353,ORDER_ACCEPTED
39774,10,0,ORDER_ACCEPTED
39773,5,35470,BORROWER_CANCELED
39775,1,35470,ORDER_CREATE
39775,2,35470,ORDER_CONFIRMED
39776,1,35470,ORDER_CREATE
39776,2,35470,ORDER_CONFIRMED
39774,5,35446,BORROWER_CANCELED
39777,1,35446,ORDER_CREATE
39777,2,35446,ORDER_CONFIRMED
39779,1,35470,ORDER_CREATE
39779,2,35470,ORDER_CONFIRMED
39781,1,35446,ORDER_CREATE
39781,2,35446,ORDER_CONFIRMED
39775,6,35062,ADMIN_CANCELED
39776,10,35468,ORDER_ACCEPTED
39776,6,35062,ADMIN_CANCELED
39782,1,35446,ORDER_CREATE
39782,2,35446,ORDER_CONFIRMED
39782,10,35453,ORDER_ACCEPTED
39782,7,35453,ORDER_DELIVERED
39784,1,35446,ORDER_CREATE
39784,2,35446,ORDER_CONFIRMED
39785,1,35446,ORDER_CREATE
39785,2,35446,ORDER_CONFIRMED
39785,10,35453,ORDER_ACCEPTED
39786,1,35446,ORDER_CREATE
39786,2,35446,ORDER_CONFIRMED
39787,1,35470,ORDER_CREATE
39787,2,35470,ORDER_CONFIRMED
39788,1,35446,ORDER_CREATE
39788,2,35446,ORDER_CONFIRMED
39789,1,35470,ORDER_CREATE
39789,2,35470,ORDER_CONFIRMED
39790,1,35470,ORDER_CREATE
39790,2,35470,ORDER_CONFIRMED
39788,10,35453,ORDER_ACCEPTED
39791,1,35446,ORDER_CREATE
39791,2,35446,ORDER_CONFIRMED
39791,10,35128,ORDER_ACCEPTED
39792,1,35446,ORDER_CREATE
39792,2,35446,ORDER_CONFIRMED
39793,1,35470,ORDER_CREATE
39793,2,35470,ORDER_CONFIRMED
39793,10,35468,ORDER_ACCEPTED
39794,1,35470,ORDER_CREATE
39794,2,35470,ORDER_CONFIRMED
39793,6,35062,ADMIN_CANCELED
39795,1,35446,ORDER_CREATE
39795,2,35446,ORDER_CONFIRMED
39796,1,35446,ORDER_CREATE
39796,2,35446,ORDER_CONFIRMED
39794,10,35353,ORDER_ACCEPTED
39794,7,35353,ORDER_DELIVERED
39794,9,35353,ORDER_COMPLETE
39790,5,35470,BORROWER_CANCELED
39789,10,35453,ORDER_ACCEPTED
39781,10,35453,ORDER_ACCEPTED
39787,10,35453,ORDER_ACCEPTED
39795,6,0,ADMIN_CANCELED
39792,6,0,ADMIN_CANCELED
39796,10,35453,ORDER_ACCEPTED
39797,1,35446,ORDER_CREATE
39797,2,35446,ORDER_CONFIRMED
39797,10,35453,ORDER_ACCEPTED
39786,10,35453,ORDER_ACCEPTED
39784,10,35453,ORDER_ACCEPTED
39767,6,0,ADMIN_CANCELED
39798,1,35489,ORDER_CREATE
39798,2,35489,ORDER_CONFIRMED
39799,1,35490,ORDER_CREATE
39799,2,35490,ORDER_CONFIRMED
39800,1,35491,ORDER_CREATE
39800,2,35491,ORDER_CONFIRMED
39801,1,35492,ORDER_CREATE
39801,2,35492,ORDER_CONFIRMED
39802,1,35493,ORDER_CREATE
39802,2,35493,ORDER_CONFIRMED
39803,1,35494,ORDER_CREATE
39803,2,35494,ORDER_CONFIRMED
39804,1,35495,ORDER_CREATE
39804,2,35495,ORDER_CONFIRMED
39805,1,35496,ORDER_CREATE
39805,2,35496,ORDER_CONFIRMED
39806,1,35497,ORDER_CREATE
39806,2,35497,ORDER_CONFIRMED
39807,1,35498,ORDER_CREATE
39807,2,35498,ORDER_CONFIRMED
39777,6,0,ADMIN_CANCELED
39779,6,0,ADMIN_CANCELED
39808,1,35446,ORDER_CREATE
39808,2,35446,ORDER_CONFIRMED
39808,10,0,ORDER_ACCEPTED
39808,5,35446,BORROWER_CANCELED
39809,1,35470,ORDER_CREATE
39809,2,35470,ORDER_CONFIRMED
39810,1,35446,ORDER_CREATE
